OpenCart ID,Product Name,Base Price (INR),Special Price (INR),Discount %,Price in Paise
754,"Pigeon Nutri Master 900 Juicer Mixer Grinder(3 Jars, Silver)",5504.23,2737.28,50,550423
755,"Gilma Proseat Office Chair",8473.72,2278.81,73,847372
756,"Hyatt Leather Accessories Full-Grain Cro Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Brown)",22320.53,2677.68,88,2232053
757,"Hyatt Leather Accessories Full-Grain Cro Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Mango Tan)",22320.53,2677.68,88,2232053
758,"Hyatt Leather Accessories Full-Grain Cro Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Tan)",22320.53,2677.68,88,2232053
759,"Hyatt Leather Accessories Full-Grain Natural Cro Leather Top-Handle satchel Tote Handbags &amp; Shoulder Sling Bags For Women Office Branded Stylish",19641.96,2677.68,86,1964196
760,"Hyatt Leather Accessories Full-Grain Natural Cro Leather Top-Handle satchel Tote Handbags &amp; Shoulder Sling Bags For Women Office Branded Stylish (Light Grey)",19641.96,2677.68,86,1964196
761,"Hyatt Leather Accessories Full-Grain Natural Cro Leather Top-Handle satchel Tote Handbags &amp; Shoulder Sling Bags For Women Office Branded Stylish (Maroon)",19641.96,2677.68,86,1964196
762,"Hyatt Leather Accessories Full-Grain Natural Cro Leather Top-Handle satchel Tote Handbags &amp; Shoulder Sling Bags For Women Office Branded Stylish (Green)",19641.96,2677.68,86,1964196
763,"Hyatt Leather Accessories Full-Grain Natural Cro Leather Top-Handle satchel Tote Handbags &amp; Shoulder Sling Bags For Women Office Branded Stylish (Navy Blue)",19641.96,2677.68,86,1964196
764,"Hyatt Leather Accessories Full-Grain Natural Cro Leather Top-Handle satchel Tote Handbags &amp; Shoulder Sling Bags For Women Office Branded Stylish (Olive Green)",19641.96,2677.68,86,1964196
765,"Hyatt Leather Accessories Full-Grain Natural Cro Leather Top-Handle satchel Tote Handbags &amp; Shoulder Sling Bags For Women Office Branded Stylish (Tan)",19641.96,2677.68,86,1964196
766,"Hyatt Leather Accessories Full-Grain Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Chikoo Tan)",41964.28,2650.9,94,4196428
767,"Hyatt Leather Accessories Full-Grain Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Brown)",41964.28,2650.9,94,4196428
768,"Hyatt Leather Accessories Full-Grain Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Grey)",14285.71,2650.9,81,1428571
769,"Hyatt Leather Accessories Full-Grain Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Mango Tan)",14285.71,2650.9,81,1428571
770,"Hyatt Leather Accessories Full-Grain Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Maroon)",14285.71,2650.9,81,1428571
771,"Hyatt Leather Accessories Full-Grain Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Tan)",14285.71,2650.9,81,1428571
772,"Hyatt Leather Full-Grain Cro Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Brown)",16948.3,2650.9,84,1694830
773,"Hyatt Leather Full-Grain Cro Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Black)",16948.3,2650.9,84,1694830
774,"Hyatt Leather Full-Grain Cro Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Chikoo Tan)",16948.3,2650.9,84,1694830
775,"Hyatt Leather Full-Grain Cro Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Grey)",16948.3,2650.9,84,1694830
776,"Hyatt Leather Full-Grain Cro Leather Top-Handle satchels Tote Handbags &amp; Shoulder Sling Bags For Women Office (Mango Tan)",16948.3,2650.9,84,1694830
777,"Hyatt Leather Accessories Full-Grain Natural Leather Top-Handle satchel Shoulder tote Bags For Women (Black)",10713.39,2543.75,76,1071339
778,"Hyatt Leather Accessories Full-Grain Natural Leather Top-Handle satchel Shoulder tote Bags For Women (Brown)",13391.96,2543.75,81,1339196
779,"Hyatt Leather Accessories Full-Grain Natural Leather Top-Handle satchel Shoulder tote Bags For Women (Coffee)",13391.96,2543.75,81,1339196
780,"Hyatt Leather Accessories Full-Grain Natural Leather Top-Handle satchel Shoulder tote Bags For Women (Green)",10168.64,2677.68,74,1016864
781,"Hyatt Leather Accessories 18 Inch Leather Laptop Backpacks Bag for men and women (Brown Antic)",8928.57,3391.96,62,892857
782,"Hyatt Leather Accessories 18 Inch Leather Laptop Backpacks Bag for men and women (Black)",8927.67,3391.96,62,892767
783,"Hyatt Leather Accessories 18 Inch Leather Laptop Backpacks Bag for men and women (Brown)",8927.67,3391.96,62,892767
784,"Hyatt Leather Accessories 18 Inch Leather Laptop Backpacks Bag for men and women (Choco Brown)",26784.82,3391.96,87,2678482
785,"Hyatt Leather Accessories 18 Inch Leather Laptop Backpacks Bag for men and women (Tan)",8928.57,3391.96,62,892857
786,"Hyatt Leather Accessories 20 Liters 40.6 cms Men &amp; Women Laptop Backpack (Black)",8927.67,3570.54,60,892767
787,"Hyatt Leather Accessories 20 Liters 40.6 cms Men &amp; Women Laptop Backpack (Brown)",8927.67,3391.96,62,892767
788,"Hyatt Leather Accessories 20 Liters 40.6 cms Men &amp; Women Laptop Backpack (Choco Brown)",22320.53,3570.54,84,2232053
789,"Hyatt Leather Accessories 20 Liters 40.6 cms Men &amp; Women Laptop Backpack (Tan)",8927.67,3570.54,60,892767
790,"Nirlep NutriHealth 5 Litre Inner Lid Aluminium Pressure Cooker",1947.61,1900,2,194761
791,"Bajaj Shield Series Immorto Storage Water Heater, 10L",10550.84,5694.91,46,1055084
792,"Bajaj 15 L Storage Water Geyser (Bajaj Sheild Series Immorto 15L, White &amp; Grey)",11423.72,6134.74,46,1142372
793,"Bajaj Military Series Evoque 4 Jar 1000 Watts Mixer Grinder 3-Speed Control With Pulse Effect Mixie 2 Years Warranty Jet Black, Polypropylene",9228.81,5059.32,45,922881
794,"Bajaj Robusto 400mm Oscillating Table Fan for Home DuraBreezeTM Technology 3Years Comprehensive Warranty Surge Protection 100% Copper Motor High Air Delivery |Modern Decor Icy Blue &amp; White",3220.33,1627.11,49,322033
795,"Bajaj Penta Robusto 400mm Oscillating Table Fan for Home DuraBreezeTM Technology 3Years Comprehensive Warranty Power of 5 Blades 100% Copper Motor High Air Delivery Modern Decor",2711.86,1762.71,35,271186
796,"Bajaj Shield Series Robusto High Speed 400mm Table Fan for Home DuraStorm Technology 3 Years Comprehensive Warranty Surge Protection 100% Copper Motor High Air Delivery Beige &amp; White",4237.28,2466.1,42,423728
797,"Pigeon Inox 7.5L Stainless Steel Cooker",4191.96,2533.89,40,419196
798,"Pigeon Inox 10 Liter Stainless Steel Cooker",4727.67,2785.71,41,472767
799,"Bajaj Arioso Luxe 1200mm (48&quot;) BLDC Ceiling Fans for Home BEE 5-star Rated Energy Efficient Ceiling Fan Aerodynamically Designed Blades Adjustable Canopy RF Remote 2-Yr Warranty White",6439.83,5762.71,11,643983
800,"Pigeon Luxe Thermos Stainless Steel Sipper Flask 500ml with Straw 24 Hours Hot and Cold Leak Proof Easy to Open Easy to use Ideal Usage for Office Men/Women, School/College, Travel (Black)",927.96,610.16,34,92796
801,"Pigeon Luxe Thermos Stainless Steel Sipper Flask 750ml with Straw 24 Hours Hot and Cold Leak Proof Easy to Open Easy to use Ideal Usage for Office Men/Women, School/College, Travel (Black)",1012.71,736.44,27,101271
802,"Bajaj Arioso Luxe 1200mm (48&quot;) BLDC Ceiling Fans for Home BEE 5 stars Rated Energy Efficient Ceiling Fan Aerodynamically Designed Blades Adjustable Canopy RF Remote 2-Yr Warranty White &amp; Silver",6439.83,5762.71,11,643983
803,"NNEX Glyde A5 400mm Table Fan for Home 2 Years Warranty Power of 3 Blades 20% Higher Air Thrust 100% Copper Motor-Black",3635.59,2202.54,39,363559
804,"NNEX Glyde A5 400mm Table Fan for Home 2 Years Warranty Power of 3 Blades 20% Higher Air Thrust 100% Copper Motor-White",3635.59,2202.54,39,363559
805,"Bajaj Armor Series Fuzion 400mm Pedestal Fan for Home Dura Breeze Pro Technology 3 Years Comprehensive Warranty Surge Protection 100% Copper Motor High Air Delivery - White BlueTint",4661.01,2805.08,40,466101
806,"NNEX Glyde A5 400mm Pedestal Fan for Home 2 Years Warranty Power of 3 Blades 20% Higher Air Thrust 100% Copper Motor - White",4228.81,2703.38,36,422881
807,"Bajaj Armor Series Fuzion 400mm Table Fan for Home DuraBreeze Pro Technology 3 Years Comprehensive Warranty Surge Protection 100% Copper Motor High Air Delivery - White BlueTint",3601.69,2160.16,40,360169
808,"Pigeon Chimney BLACK DIAMOND - 60",17711.86,8597.45,51,1771186
809,"Crompton Regera 10 Litre White Storage Water Heater Geyser ASWH-3810",9321.18,5931.35,36,932118
810,"Crompton Regera 15 Litre White Storage Water Heater Geyser ASWH-3815",9661.01,6397.45,34,966101
811,"HUL Pureit Germkill kit for Classic water purifier - 3000 L capacity Activated Carbon",957.62,947.45,1,95762
812,"HUL Pureit Germkill Kit For Classic 14 L Activated Carbon Water Purifier - 1250 L Capacity, White",491.52,487.28,1,49152
813,"Pureit Hul Germkill Kit For Classic 23 L Water Purifier-1500 L Capacity Activated Carbon,Multicolor",550.84,545.76,1,55084
814,"Pigeon Joy 1.8 Liter Electric Rice Cooker 700 Watt, White",2622.88,1686.44,36,262288
815,"Pigeon Excella Mixer Grinder 3 Jars - 550W",2792.37,1779.66,36,279237
816,"Pigeon Elite Shine Triply Pressure Cooker - 1.5L Outer lid",2185.71,1266.66,42,218571
817,"Pigeon Nutri Mixer Grinder Juicer Blender Smoothie Maker All-in-1 Machine 400 Watt 3 Jars- Multiuse Jar 500ml, Dry Grind 300ml, 1 Sipper, 1 Cap, 1 Strainer 2 Blades 1Year Warranty",2792.37,1686.44,40,279237
818,"Crompton Versa ASWH-3515 15-Litre 5 Star Rated Storage Water Heater Geyser (White),Wall",10084.74,6677.96,34,1008474
819,"Crompton Regera 25 Litre White Storage Water Heater Geyser ASWH-3825",10762.71,7270.33,32,1076271
820,"Crompton Comfy Plus 800 Watt Quartz Room Heater with 2 Heat Setting Handle to carry Neon Lamp indicator",1949.15,1118.64,43,194915
821,"Pigeon Inox Rice Cooker with Double pot, 1 liters Stainless Steel Lid 400 Watts 2 Steel Cooking Pot Measuring Cup Spatula Energy Efficient Cooking",3385.59,2236.44,34,338559
822,"Pigeon Joy Rice Cooker with Double pot, 0.6 liters (White) Stainless Steel Lid 350 Watts 2 Aluminium Cooking Pots Measuring Cup Spatula Energy Efficient Cooking",2326.27,1500,36,232627
823,"Pigeon Favourite Induction Base Aluminium Pressure Cooker with Outer Lid, 3 Liters (Silver)",1475.23,904.76,39,147523
824,"Bajaj Flora Instant 3 Liter Vertical Water Heater, White, 4.5KW wall mounting",4118.64,3168.64,23,411864
825,"Pigeon ORB 750 W Mixer Grinder (3 Jars,Alpine Green)",3131.35,2168.64,31,313135
826,"Pigeon Kessel Multipurpose Kettle 1.5 liters with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup 600 Watt (Blue)",1605.93,914.4,43,160593
827,"Pigeon Trip Kettle 0.8 Litre",2029.66,1228.81,39,202966
828,"Bajaj KTP 1.7 Litre Electric Kettle Concealed Element Stainless Steel 304 Food Grade Inner Body  Auto Shut-Off Dry Boil Mechanism 2 Years Warranty Double Wall/Gold",2872.88,1397.45,51,287288
829,"4 Wheel Orange Fix (Pack of 4) MP-113",220.33,173.72,21,22033
830,"Bajaj 5.5Kw Tankless Instant Water Geyser Slim Digital Temperature Geyser, White Perfect Solution For Kitchen Hot Water Need Continuous Hot Water 2 Years Warranty",7288.13,4118.64,43,728813
831,"4 Wheel Orange Moving (Pack of 4) MP-114",317.79,255.93,19,31779
832,"4 Wheel Fiber Spl Fix (Pack of 4) MP-115",211.86,163.55,23,21186
833,"4 Wheel Fiber Spl Moving (Pack of 4) MP-116",300.84,239.83,20,30084
834,"6-Wheel Roller fix Castor/trolley wheels for furniture (Pack of 4) MP-101",283.89,213.55,25,28389
835,"6-Wheels Roller Moving Castor (Orange, 50 mm) Pack of 4 MP-102",466.1,292.37,37,46610
836,"6-Wheel Fiber Spl.Castor - Fix (Pack of 4) MP-103",266.94,189.83,29,26694
837,"6-Wheel Fiber Spl.Castor - Moving (Pack of 4) MP-104",402.54,272.88,32,40254
838,"6 Wheel Castor Durling Fix (Pack of 4) MP-105",495.76,311.86,37,49576
839,"6 Wheel Castor Durling Moving (Pack of 4) MP-106",699.15,391.52,44,69915
840,"6 Wheel Castor Jumbo Fix (Pack of 4) MP-107",508.47,325.42,36,50847
841,"6 Wheel Castor Jumbo Moving (Pack of 4) MP-108",686.44,394.91,42,68644
842,"6 Wheel Imp Durling Bearing Fix (Pack of 4) MP-109",1125.42,569.49,49,112542
843,"6 Wheel Imp Durling Bearing Moving (Pack of 4) MP-110",1320.33,655.08,50,132033
844,"6 Wheel Orange Fix Speed (Pack of 4) MP-111",239.83,180.5,25,23983
845,"6 Wheel Fiber Spl Fix Speed (Pack of 4) MP-112",202.54,163.55,19,20254
846,"6 Mini Orange Fix (Pack of 4) MP-117",220.33,173.72,21,22033
847,"6 Mini Orange Moving (Pack of 4) MP-118",317.79,255.93,19,31779
848,"6 Mini Fiber Spl Fix Speed (Pack of 4) MP-119",202.54,163.55,19,20254
849,"6 Mini Fiber Spl Fix Moving (Pack of 4) MP-120",300.84,239.83,20,30084
850,"6 Small orange fix (Pack of 4) MP-121",172.88,150.84,13,17288
851,"6 Wheel Nano Castor (Pack of 4) MP-123",166.1,147.45,11,16610
852,"Morphy Richards 54RCSS Dehydro 54 Litres OTG(MOROTG54RCSS)",26012.71,11863.55,54,2601271
853,"Crompton IHL-402 1000 W Immersion Heater Rod",627.11,490.67,22,62711
854,"Crompton ACGIH-IHL 452 1500 W Immersion Heater Rod (Copper)",838.98,550.84,34,83898
855,"Fix Castor Nylon - 25 mm (Pack of 4) MP-124",169.49,93.22,45,16949
856,"Fix Castor Nylon - 50 mm (Pack of 4) MP-124",528.81,133.05,75,52881
857,"Fix Castor Nylon - 32 mm (Pack of 4) MP-124",264.4,103.38,61,26440
858,"Fix Castor Nylon - 38 mm (Pack of 4) MP-124",505.08,129.66,74,50508
859,"Ball Fibron Plate - 38mm (Pack of 4) MP-126",211.86,177.11,16,21186
860,"Ball Fibron Plate - 50mm (Pack of 4) MP-126",253.38,190.67,25,25338
861,"Ply Castor Steel Bearing MP-133",30.5,5.93,81,3050
862,"SS Door Chain Delux (Pack of 4) MP-145",239.83,166.1,31,23983
863,"Drayfurt box",101,,0,10100
865,"Aluminium Vaccum Bat - Single MP-149",15.25,3.38,78,1525
866,"Aluminium Vaccum Bat - Double MP-149",20.33,4.23,79,2033
867,"Unbreakable Vaccum Bat Single MP-150",7.62,1.69,78,762
868,"Unbreakable Vaccum Bat Double MP-150",12.71,2.54,80,1271
869,"Plastic Screw Wall Plug MP-154 (100 pcs per packet)",144.06,88.98,38,14406
870,"Glass Vaccum MP-153 (Pack of 144 pcs)",179.66,150,17,17966
871,"Pigeon Radiance Emergency Lamp (Blue)",648.3,338.13,48,64830
872,"Hyatt Leather Accessories 18 Inch Leather Backpack Trolley Black",12711.01,4463.39,65,1271101
873,"Hyatt Leather Accessories Leather 18 Inches Trolley Bag (New Backpack, Brown)",12711.01,4240.17,67,1271101
874,"Hyatt Leather Accessories 18 Inch Leather Laptop Backpacks Trolley Luggage Bags (Choko Brown)",12711.01,4236.44,67,1271101
875,"Hyatt Leather Accessories Leather 18 Inches Trolley Bag (New Backpack, Tan)",12711.01,4463.39,65,1271101
876,"Crompton Solarium Care 15-L 5 Star Storage Water Heater (Geyser) with Rust Proof Plastic Body (White),Free Pipe",11440.67,7745.76,32,1144067
877,"Pigeon Inox Hydra Duo, Dual Cap, Flipper Cap and Fridge Cap in one bottle, Easy to use, Multipurpose all in one bottle 900ml, Black",486.6,445.53,8,48660
878,"Bajaj Military Series Glamore 4 Jar 1000 Watts Mixer Grinder 3-Speed Control With Pulse Effect Mixie 2 Years Warranty",7194.91,4982.2,31,719491
879,"Crompton DS51 PLUS 500 W Mixer Grinder, 3 Jars, White &amp; Pink",3898.3,2033.05,48,389830
880,"Crompton Duroelite 1000 watts 3 jar Mixer Grinder, 100% copper motor, Ball bearing, Metal jar base, LED speed indicator, Lid lock design, Black &amp; White",6779.66,4677.96,31,677966
881,"Bajaj Glory Neo 500W Mixer Grinder (3 Jars, Green)",3241.52,2541.52,22,324152
882,"Pigeon 1800W Glo Induction Cooktop Touch Panel (Black)",2368.64,1397.45,41,236864
883,"SS Door Chain Delux (Pack of 8) MP-145",479.66,271.18,43,47966
884,"SS Door Chain Delux (Pack of 12) MP-145",720.33,377.11,48,72033
885,"Stainless Steel Display Rod  (Pack of 4) MP-155",132.2,88.98,33,13220
886,"Stainless Steel Display Rod  (Pack of 8) MP-155",264.4,190.67,28,26440
887,"Stainless Steel Display Rod (Pack of 12) MP-155",395.76,250,37,39576
888,"Stainless Steel Towel Ring Solid Consil (Pack of 2) MP-165",542.37,312.71,42,54237
889,"Stainles Steel Towel Ring Oval (Pack of 2) MP-163",542.37,312.71,42,54237
890,"Stainless Steel Towel Ring Pipe (Pack of 2) MP-164",271.18,228.18,16,27118
891,"PVC Glass Corner Holder Milky (Pack of 100 pcs) MP-166",228.81,173.72,24,22881
892,"PVC Glass Corner Holder Clear (Pack of 100 pcs) MP-166",300,207.62,31,30000
893,"PVC Glass Spot Holder Milky (Pack of 100pcs) MP-168",211.86,114.4,46,21186
894,"PVC Glass Spot Holder Clear (Pack of 100pcs) MP-168",228.81,122.88,46,22881
895,"Tooth Brush Holder MP-173",210.16,152.54,27,21016
896,"Stainless Steel Grab Bar MP-169",344.91,227.96,34,34491
897,"PU Swivel Revolving Castor Plain Break (Pack of 4pcs) MP-201",677.96,364.4,46,67796
898,"Folding Bracket MS Iron Down Table or fold Down Racks MP-205",397.45,250,37,39745
899,"Stainless Steel Toilet Handel for Bathrooms (Pack of 1) MP-170",292.37,203.38,30,29237
900,"Stainless Steel  Towel Rod Bend 3/4 MP-160",179.66,152.54,15,17966
901,"1500 Watts Professional Hair Dryer 2888 (Black)",592.37,381.35,36,59237
902,"Agrima A 55 USB Hub  (Multiple Colour)",254.23,135.59,47,25423
903,"Agrima Designer 4 port USB Hub A 88 (White)",422.88,152.54,64,42288
904,"Agrima Premium A99 Laptop Accessory  (Black)",550.84,161.01,71,55084
905,"Bajaj Tez MK II Farrata 450 mm Pedestal Fan (Black)",3855.93,3304.23,14,385593
906,"Hyatt Leather Accessories 18 Inch 4 Use Leather Backpack Bag for Men and Women (Tan)",18749.1,4240.17,77,1874910
907,"50 Watts Rgb Brick Led Flood Super Strong Body And Handle 8ic High Lumens Energy Efficient Brick Led Light - 96 Led pack of 5",1525.42,762.71,50,152542
908,"250 Watt Flood Light",1101.69,550.85,50,110169
909,"24 Energy 100 Watt Emergency Led AC DC Bulb (White, Pack of 1)",830.51,415.25,50,83051
910,"24 Energy En-78 Solar Rechargeable 20 LED With Tube Emergency Light (Blue)",762.71,381.36,50,76271
911,"24 Energy EN-1405 Professional High Energy 15 Bright SMD Tube Led",1338.98,669.49,50,133898
912,"24 Energy High Quality Mosquito Bat With Led Light And Charger Cable",592.37,296.61,50,59237
913,"24 Energy Rechargeable 18 Hi-Bright Led Tube Electric Charging Torch (Orange)",762.71,381.36,50,76271
914,"24 Energy Rechargeable Emergency 9 Watt B22 Inverter Led Bulb (White)",661.02,330.51,50,66102
915,"Laser LED Torch Light Rechargeable 1km High Power Long Distance 1000 Meter Long Range with 36 SMD Ultra Bright Super LED Side Lights",1169.49,584.75,50,116949
916,"500Mw Rechargeable Green Laser Pointer  (10 Nm, Green)",1169.49,584.75,50,116949
917,"A&amp;O 105-flashlight Speakers/Bluetooth Speaker and Torch/Torch Light Bluetooth Speaker/Torch Speaker/Bluetooth Speaker with Data Cable Bluetooth Speaker (Red, Stereo Channel)",830.51,415.25,50,83051
918,"A005 Powerful Loud Sound Blast &amp; High Bass Doble Subwoofer Thunder Sound Wireless Bluetooth Speaker",1000,500,50,100000
919,"ANCHOR 38284 100W Mini Fan Regulator (White)",593.22,296.61,50,59322
920,"Bajaj Dx 2 Light Weight Ironbrand  600 Watts",999,690,31,99900
921,"Bajaj Immersion Water Heater Rod (1500-Watt)",890,690,22,89000
922,"Baoji Door Bell Wireless Sensor Security System",762.71,381.36,50,76271
923,"Portable Mini Pocket Calculator",423.73,211.86,50,42373
924,"Cona Gold 3211 Medium Speed 5 Step Fan Regulator 100W White",491.53,245.76,50,49153
925,"Cona Smyle Ross Wireless Remote Control Door Bell",1169.49,584.75,50,116949
926,"Cona Smyle ABS Oola Wireless Remote Bell with 36 Melodies Option 2017 (Multicolour)",1169.49,584.75,50,116949
927,"Cona Smyle Viva 4+1 Power Strip with 5-Meter Cable, 240 Volts, Multicolour",830.51,550,34,83051
928,"Cona Smyle Viva 240 Volts 4+4 Power Strip with 5 Meter Cable (Multicolour)",830.51,590,29,83051
929,"Cona Smyle Zylo Wireless Door Bel 36 Polyphonic Melodies Range 60 Mtrs",1169.49,584.75,50,116949
930,"CONA 2856 Mars Ding Dong Bell 240V, White Ding Door Bell for Home,Offices,Shops,etc",593.22,296.61,50,59322
931,"Crompton 20W LED Cool Day Light (LDLL20-CDL, White) - Pack of 4",1355.93,677.97,50,135593
932,"Crompton LSRR2-CDL-Pro4 Star Domestic 2-Watt LED Recessed Spot Light (Cool Day Light, Round)",491.53,245.76,50,49153
933,"Cutter Tool Wire Cutter Electrical Wire Stripping And Cable Pack Of 5",830.51,415.25,50,83051
934,"DP 571 Rechargeable Led Metal Torch (Black, Rechargeable)",661.02,330.51,50,66102
935,"DP 666 Portable Eye Protection Led Desk Lamp, Reading Light, Foldable &amp; Rechargeable, 2 Brightness Settings Emergency Light (Multicolour, 24 Leds) Pack Of 1 - Plastic",762.71,381.36,50,76271
936,"DP 715-5 Watts 63 SMD Straight LED Emergency Light (White)",1169.49,584.75,50,116949
937,"DP 744C (Rechargeable Led Head Light)",661.02,330.51,50,66102
938,"LED Rechargeable Torch DP-9013B",491.53,245.76,50,49153
939,"DP 9044 0.5-Watt LED Torch (Multicolour)",491.53,245.76,50,49153
940,"DP 9084B 1-Watt LED Torch (Orange)",593.22,296.61,50,59322
941,"DP 9092 0.5-Watt LED Torch (White-Blue)",593.22,296.61,50,59322
942,"DP 9094 0.5-Watt LED Torch (Blue)",593.22,296.61,50,59322
943,"DP 9111 LED Emergency Torch Light (Grey)",661.02,330.51,50,66102
944,"DP 9111B 4.2-Watt LED Torch (Multicolour)",661.02,330.51,50,66102
945,"DP 9116 Rechargeable Led Torch (Black, 24.5 cm)",762.71,381.36,50,76271
946,"DPM 9136 New Model (1W) Ultra High Power LED Rechargeable Torch Torch Emergency Torch Battery Capacity: 400mAh Torch (Multicolor, Rechargeable)",661.02,330.51,50,66102
947,"DP 9146 Rechargeable Led Torch (Blue-White, Rechargeable)",661.02,330.51,50,66102
948,"DPM 9165 Ultra HIGH Power LED Rechargeable Torch Light Torch/Emergency Light(2 in 1)(15W+15W) Power Charging Plug Torch Emergency Light (Red)",762.71,381.36,50,76271
949,"Dp 9168 Rechargeable Led Torch 10w+15w Led, 350mah Battery Torch (Black, 26.5 cm)",661.02,330.51,50,66102
950,"DP Led 9122 Torch  (Blue, Rechargeable)",661.02,330.51,50,66102
951,"DP Led-9034 Torch (Yellow, Rechargeable)",593.22,296.61,50,59322
952,"DP-714 Portable Rechargeable Emergency Led Light",1000,500,50,100000
953,"DP 9002B (Aluminium Cup) LED Rechargeable Torch 3W LED",762.71,381.36,50,76271
954,"DPM 9132B Ultra High Power LED Rechargeable Torch Torch Emergency Torch Battery (1W) Torch, Soft/Strong Light, Power Charging Plug Torch (Blue, Rechargeable)",661.02,330.51,50,66102
955,"DP 9042 1-Watt LED Torch (Blue)",593.22,296.61,50,59322
956,"DPM 9107 Ultra HIGH Power LED Rechargeable Torch Torch Emergency Torch Battery Capacity 800mAh Energy-Saving, Bright and Long-Life LED Bulbs are Adopted. Strong and Light Brightness are Adjustable.",661.02,330.51,50,66102
957,"DP LED 1953B LED Rechargeable Torch",762.71,381.36,50,76271
958,"DP 716 Brand Automatic 30 LED Rechargeable Emergency Light",830.51,415.25,50,83051
959,"Dp-7320 Rechargeable Bright Led Torch Light Laser Long Range High Power Search Kisan Emergency Lights (Black) Pack Of 1, 3000 Lumen",1271.19,635.59,50,127119
960,"DPM-9035B (Rechargeable LED Torch) Torch",762.71,381.36,50,76271
961,"DT830D Digital Multimeter Multi tester With LCD Display",593.22,296.61,50,59322
962,"Electronic Portable Fishing Hook Type Digital LED Screen Luggage Weighing Scale, 50 kg/110 Lb (Black)",593.22,296.61,50,59322
963,"Rechargeable Torch Light  EN-551 Powerful 10W Laser LED 12 Hours of Continuous Lighting",593.22,296.61,50,59322
964,"Nova-3663 Hair Trimmer",899,466.1,48,89900
965,"60 Watt Hot melt Glue Gun",593.22,296.61,50,59322
966,"JY 2080 with 3W COB + 5W Main Torch Rechargeable Flashlight with 2 Steps Switch UV 18650 Lithium Battery Torch (Black, Rechargeable)",830.51,415.25,50,83051
967,"JY SUPER Metal Abacus 8990 Rechargeable High Power Torch Flashlight for Outdoor and Everyday Purpose (Black)",830.51,415.25,50,83051
968,"JY Super - 9050 Rechargeable and High Power LED Flashlight",830.51,415.25,50,83051
969,"Jy Super -1810 Led Flashlight Rechargeable Police Hand Flashlight",830.51,415.25,50,83051
970,"JY Super 1703 Rechargeable led Flashlight Torch (Multi)",830.51,415.25,50,83051
971,"Kangaro Hd-10D Stapler Pack Of 3 Red Colour",762.71,381.36,50,76271
972,"Kennede Gold 10w Rechargeable Charging Torch + COB Emergency Light With 4v 1000 Mah Battery, Multicolour",830.51,415.25,50,83051
973,"Kennede Gold KG-6666 Torch  (Green, White, 23 cm, Rechargeable)",830.51,415.25,50,83051
974,"6648-Kg  Torch Led Light Rechargeable",762.71,381.36,50,76271
975,"6616-Kg 10w Troch Emergency Light 4v Torch (Rechargeable)",830.51,415.25,50,83051
976,"Laptop Table Study Table  Wooden With Cup And Mobile Holder",932.2,466.1,50,93220
977,"Led Rechargeable Torch Dp 9156 - Powerful &amp; Long-lasting for Outdoor Adventures",661.02,330.51,50,66102
978,"Led Rechargeable Torchmodel:Dp-9153",390,,0,39000
979,"12 Watt RGB Bulb - B22 Wireless Music bulb With Bluetooth Speaker, Rgb Lights for room Color Changing Disco lights for Home, Speaker Bulb Party Lights, Remote Controlled Wifi Led Bulb (Pack of 1)",593.22,296.61,50,59322
980,"Led Strip Light 5 Mtr Non-Waterproof With + Adapter Silver",661.02,330.51,50,66102
981,"Led Strip Light 5 Mtr Non-Waterproof With + Adapter blue",661.02,330.51,50,66102
982,"Led Strip Light 5 Mtr Non-Waterproof With + Adapter green",661.02,330.51,50,66102
983,"Led Strip Light 5 Mtr Non-Waterproof With + Adapter (Pink)",661.02,330.51,50,66102
984,"Led Strip Light 5 Mtr Non-Waterproof With + Adapter (Red)",661.02,330.51,50,66102
985,"Led Strip Light 5 Mtr Non-Waterproof With + Adapter (RGB)",661.02,330.51,50,66102
986,"Led Strip Light 5 Mtr Non-Waterproof With + Adapter Yellow",661.02,330.51,50,66102
987,"Led Strip Light 5 Mtr Non-Waterproof With + Adapter (RGB)",661.02,330.51,50,66102
988,"50w bricks flood led light with remote",593.22,296.61,50,59322
